-1.0, -6.0, -72.0, -53.0, 3.0, -65.0, 49.0, 30.0
2.0, 1.0, -10.0, -69.0, -12.0, 0.0, 2.0, -13.0
-1.0, 0.0, 37.0, 50.0, 11.0, -20.0, -17.0, -31.0
-2.0, -5.0, -29.0, 2.0, -18.0, -36.0, 1.0, -12.0
-8.0, -3.0, 18.0, -34.0, -11.0, 33.0, -9.0, -23.0
2.0, 1.0, -13.0, -23.0, 0.0, -14.0, -1.0, -20.0
-7.0, -10.0, -38.0, -64.0, -27.0, 0.0, 1.0, -7.0
4.0, 3.0, 13.0, 20.0, 9.0, 10.0, 7.0, -5.0
-3.0, 0.0, -1.0, 19.0, 5.0, 1.0, -3.0, -8.0
0.0, -6.0, 12.0, 16.0, -1.0, 0.0, -13.0, -21.0
0.0, 1.0, 26.0, 78.0, 18.0, 23.0, 14.0, -9.0
2.0, -2.0, -48.0, -108.0, -23.0, -19.0, -15.0, -26.0
-2.0, 3.0, 8.0, 32.0, -5.0, 3.0, 3.0, -10.0
0.0, 3.0, 21.0, 39.0, 17.0, -9.0, -17.0, -15.0
-1.0, -1.0, 13.0, 57.0, -22.0, -3.0, -5.0, -17.0
2.0, 6.0, 7.0, 120.0, 72.0, 7.0, 7.0, -7.0
3.0, -2.0, 21.0, 19.0, -9.0, 8.0, -6.0, -17.0
-3.0, -5.0, -57.0, -41.0, 4.0, 5.0, 0.0, -18.0
4.0, 2.0, 25.0, 14.0, 18.0, 1.0, -8.0, -16.0
0.0, 3.0, -7.0, -13.0, -11.0, 13.0, 0.0, -17.0
1.0, 1.0, 1.0, -64.0, -3.0, -20.0, -3.0, -11.0
-5.0, -3.0, 2.0, 29.0, 7.0, 46.0, 21.0, -1.0
7.0, 2.0, 19.0, -15.0, 1.0, -65.0, -24.0, -32.0
-3.0, 1.0, 26.0, -41.0, -17.0, 33.0, 2.0, -11.0
-1.0, -4.0, -75.0, -45.0, -9.0, 20.0, 41.0, 22.0
0.0, 4.0, 11.0, 36.0, 13.0, -1.0, -3.0, -11.0
-2.0, -3.0, -19.0, -92.0, -37.0, -12.0, -3.0, -22.0
0.0, 2.0, 10.0, 75.0, 15.0, 18.0, -25.0, -30.0
-5.0, -2.0, 26.0, -6.0, 6.0, -74.0, -10.0, -28.0
4.0, 0.0, -25.0, -52.0, -4.0, 34.0, 9.0, -5.0
3.0, 6.0, 27.0, 69.0, -12.0, 2.0, 10.0, -5.0
-4.0, -7.0, -40.0, -55.0, -3.0, 3.0, 6.0, -8.0
0.0, 0.0, 22.0, -6.0, 3.0, -2.0, -16.0, -22.0
-2.0, 0.0, 4.0, 33.0, -14.0, -12.0, 12.0, -14.0
-4.0, 5.0, 23.0, 74.0, 27.0, -23.0, -4.0, -17.0
1.0, -4.0, -10.0, -54.0, -19.0, 49.0, 19.0, -9.0
-2.0, -3.0, -25.0, 28.0, -6.0, 3.0, -12.0, -28.0
3.0, 4.0, 25.0, -89.0, 6.0, -5.0, -9.0, -25.0
-4.0, -2.0, -37.0, 44.0, 10.0, 10.0, 4.0, -6.0
-4.0, 2.0, 28.0, 21.0, -13.0, -31.0, -13.0, -29.0
2.0, -1.0, 4.0, -18.0, 1.0, 19.0, -8.0, -22.0
2.0, 3.0, 8.0, 34.0, -8.0, -17.0, -31.0, -34.0
6.0, -5.0, -24.0, 9.0, 14.0, 14.0, 23.0, 2.0
0.0, -1.0, 22.0, 1.0, 13.0, 3.0, -10.0, -23.0
-4.0, -4.0, 4.0, 73.0, -19.0, -15.0, -8.0, -13.0
-3.0, -1.0, 4.0, -90.0, -18.0, -21.0, -3.0, -10.0
-2.0, -2.0, -5.0, 85.0, 23.0, 53.0, -7.0, -14.0
-4.0, -4.0, -25.0, -86.0, -33.0, -67.0, 1.0, -7.0
4.0, 3.0, 13.0, 23.0, 4.0, -28.0, -4.0, -13.0
0.0, 1.0, 40.0, 94.0, 33.0, 62.0, 10.0, -7.0
-5.0, -3.0, -18.0, -19.0, -9.0, -14.0, -2.0, -18.0
4.0, -2.0, -16.0, 4.0, 12.0, 9.0, 18.0, 1.0
2.0, -1.0, 35.0, -1.0, 1.0, 13.0, -6.0, -20.0
-3.0, -2.0, -39.0, 54.0, -3.0, -18.0, 13.0, -8.0
-1.0, 2.0, 0.0, -107.0, 9.0, -1.0, -11.0, -22.0
-3.0, -1.0, -2.0, 10.0, -6.0, 6.0, -15.0, -25.0
7.0, 2.0, -3.0, -57.0, 6.0, -7.0, -3.0, -11.0
-4.0, 0.0, 46.0, 59.0, 1.0, -23.0, -25.0, -27.0
-1.0, -7.0, -65.0, -101.0, -28.0, 3.0, 4.0, -11.0
-4.0, -1.0, 0.0, 27.0, 2.0, 6.0, 10.0, -6.0
-1.0, -5.0, -33.0, -40.0, 8.0, -16.0, -6.0, -21.0
0.0, 1.0, 36.0, 85.0, -6.0, 28.0, 12.0, -1.0
1.0, 4.0, 25.0, 49.0, 1.0, -14.0, -13.0, -17.0
-3.0, -4.0, -1.0, -55.0, -9.0, -18.0, -3.0, -13.0
4.0, 1.0, 10.0, -30.0, 1.0, 22.0, 1.0, -18.0
-2.0, -6.0, -56.0, -13.0, 0.0, -21.0, 7.0, -6.0
1.0, 1.0, 42.0, -11.0, -16.0, -19.0, 2.0, -15.0
2.0, -1.0, -20.0, 8.0, 23.0, 19.0, 8.0, -16.0
-2.0, -3.0, -12.0, 5.0, -6.0, 1.0, 5.0, -13.0
-3.0, -1.0, -21.0, 9.0, -2.0, -9.0, -7.0, -13.0
1.0, -5.0, -29.0, 7.0, -3.0, 1.0, 30.0, 2.0
0.0, -3.0, 3.0, -34.0, -16.0, -8.0, -32.0, -24.0
-3.0, 5.0, 26.0, 36.0, 1.0, 5.0, 50.0, 27.0
1.0, -3.0, -1.0, -47.0, 3.0, 18.0, -7.0, -25.0
3.0, 3.0, -19.0, 49.0, 21.0, -27.0, 14.0, 2.0
1.0, 1.0, 13.0, 68.0, -21.0, 2.0, 14.0, -1.0
0.0, -3.0, -7.0, -33.0, -1.0, 29.0, -28.0, -33.0
3.0, 6.0, 4.0, 10.0, 23.0, 13.0, 16.0, 0.0
-9.0, -9.0, 1.0, -36.0, -22.0, -3.0, -4.0, -21.0
-1.0, 3.0, 28.0, -38.0, -5.0, -16.0, 9.0, -17.0
-3.0, -7.0, -65.0, -35.0, -13.0, -2.0, -27.0, -32.0
7.0, 4.0, 13.0, 18.0, -14.0, -20.0, 8.0, -11.0
