1.0, -4.0, 16.0, -14.0, -11.0, 10.0, -12.0, -22.0
-6.0, -4.0, -26.0, 20.0, -11.0, -11.0, 28.0, 4.0
-1.0, -2.0, -25.0, 39.0, 8.0, 3.0, -2.0, -16.0
5.0, 8.0, 51.0, 47.0, 1.0, -1.0, -3.0, -15.0
4.0, 9.0, -6.0, 66.0, 16.0, 5.0, -4.0, -19.0
0.0, -4.0, -12.0, -32.0, 25.0, 7.0, -17.0, -27.0
-7.0, -11.0, -43.0, -77.0, -50.0, -21.0, 0.0, -16.0
-2.0, -7.0, 26.0, 22.0, 19.0, 8.0, -6.0, -10.0
2.0, 1.0, 15.0, -5.0, 0.0, 9.0, 13.0, 0.0
-4.0, 0.0, 1.0, 41.0, 2.0, -1.0, -12.0, -19.0
0.0, 6.0, 11.0, 68.0, 20.0, 4.0, 8.0, -17.0
2.0, 2.0, -18.0, -16.0, -11.0, 14.0, 9.0, -14.0
-6.0, -7.0, -28.0, -71.0, 4.0, -13.0, -59.0, -56.0
1.0, -4.0, -6.0, 16.0, -5.0, -9.0, 19.0, -2.0
-6.0, 3.0, 72.0, 22.0, -4.0, 5.0, -1.0, -11.0
16.0, 0.0, -79.0, 8.0, 0.0, -18.0, -2.0, -10.0
0.0, 0.0, -27.0, 23.0, 2.0, 10.0, 12.0, -5.0
1.0, 7.0, 101.0, 81.0, 15.0, 13.0, 1.0, -7.0
-6.0, -9.0, -98.0, -98.0, -45.0, 18.0, -18.0, -15.0
-5.0, -3.0, 28.0, 124.0, 21.0, -5.0, 0.0, -12.0
-4.0, -3.0, -49.0, -81.0, -13.0, -6.0, 12.0, -7.0
-3.0, 0.0, -16.0, -47.0, 5.0, -8.0, -21.0, -26.0
3.0, -3.0, 50.0, 44.0, -2.0, 0.0, 16.0, 2.0
-6.0, 1.0, 25.0, -30.0, 10.0, -6.0, -6.0, -20.0
4.0, -5.0, -3.0, -43.0, -25.0, 10.0, 8.0, -3.0
